Дата,Регион,Значение
2021-03-31,Курганская область,71.00
2021-03-31,Курская область,72.00
2021-03-31,Липецкая область,63.00
2021-03-31,Магаданская область,56.00
2021-03-31,Мордовия,70.00
2021-03-31,Москва,76.00
2021-03-31,Московская область,69.00
2021-03-31,Мурманская область,69.00
2021-03-31,Нижегородская область,70.00
2021-03-31,Новгородская область,70.00
2021-03-31,Новосибирская область,73.00
2021-03-31,Омская область,80.00
2021-03-31,Оренбургская область,68.00
2021-03-31,Орловская область,70.00
2021-03-31,Пензенская область,69.00
2021-03-31,Пермский край,74.00
2021-03-31,Приморский край,80.00
2021-03-31,Псковская область,70.00
2021-03-31,Республика Башкортостан,71.00
2021-03-31,Республика Бурятия,69.00
2021-03-31,Республика Дагестан,85.00
2021-03-31,Республика Калмыкия,72.00
2021-03-31,Республика Карачаево-Черкессия,75.00
2021-03-31,Республика Карелия,74.00
2021-03-31,Республика Коми,72.00
2021-03-31,Республика Марий Эл,67.00
2021-03-31,Республика Саха (Якутия),69.00
2021-03-31,Республика Северная Осетия-Алания,78.00
2021-03-31,Республика Татарстан,72.00
2021-03-31,Республика Тыва,65.00
2021-03-31,Республика Хакасия,71.00
2021-03-31,Ростовская область,85.00
2021-03-31,Рязанская область,70.00
2021-03-31,Самарская область,70.00
2021-03-31,Санкт-Петербург,75.00
2021-03-31,Саратовская область,74.00
2021-03-31,Сахалинская область,69.00
2021-03-31,Свердловская область,77.00
2021-03-31,Смоленская область,72.00
2021-03-31,Ставропольский край,72.00
2021-03-31,Тамбовская область,72.00
2021-03-31,Тверская область,75.00
2021-03-31,Томская область,68.00
2021-03-31,Тульская область,70.00
2021-03-31,Тюменская область,80.00
2021-03-31,Удмуртская Республика,72.00
2021-03-31,Ульяновская область,63.00
2021-03-31,Хабаровский край,75.00
2021-03-31,Ханты-Мансийский АО - Югра,74.00
2021-03-31,Челябинская область,69.00
2021-03-31,Чувашская Республика,69.00
2021-03-31,Ямало-Ненецкий АО,63.00
2021-03-31,Ярославская область,70.00
2021-04-01,Россия,71.00
2021-04-01,Адыгея,79.00
2021-04-01,Алтайский край,67.00
2021-04-01,Амурская область,75.00
2021-04-01,Архангельская область,70.00
2021-04-01,Астраханская область,68.00
2021-04-01,Белгородская область,77.00
2021-04-01,Брянская область,76.00
2021-04-01,Владимирская область,69.00
2021-04-01,Волгоградская область,74.00
2021-04-01,Вологодская область,75.00
2021-04-01,Воронежская область,82.00
2021-04-01,Забайкальский край,64.00
2021-04-01,Ивановская область,65.00
2021-04-01,Иркутская область,70.00
2021-04-01,Кабардино-Балкарская Республика,87.00
2021-04-01,Калининградская область,75.00
2021-04-01,Калужская область,72.00
2021-04-01,Камчатский край,65.00
2021-04-01,Кемеровская область,72.00
2021-04-01,Кировская область,75.00
2021-04-01,Костромская область,69.00
2021-04-01,Краснодарский край,82.00
2021-04-01,Красноярский край,77.00
2021-04-01,Курганская область,69.00
2021-04-01,Курская область,73.00
2021-04-01,Липецкая область,62.00
2021-04-01,Магаданская область,68.00
2021-04-01,Мордовия,70.00
2021-04-01,Москва,78.00
2021-04-01,Московская область,72.00
2021-04-01,Мурманская область,68.00
2021-04-01,Нижегородская область,71.00
2021-04-01,Новгородская область,73.00
2021-04-01,Новосибирская область,73.00
2021-04-01,Омская область,78.00
2021-04-01,Оренбургская область,68.00
2021-04-01,Орловская область,75.00
2021-04-01,Пензенская область,68.00
2021-04-01,Пермский край,74.00
2021-04-01,Приморский край,81.00
2021-04-01,Псковская область,72.00
2021-04-01,Республика Башкортостан,71.00
2021-04-01,Республика Бурятия,66.00
2021-04-01,Республика Дагестан,85.00
2021-04-01,Республика Калмыкия,73.00
2021-04-01,Республика Карачаево-Черкессия,77.00
2021-04-01,Республика Карелия,74.00
2021-04-01,Республика Коми,69.00
2021-04-01,Республика Марий Эл,69.00
2021-04-01,Республика Саха (Якутия),71.00
2021-04-01,Республика Северная Осетия-Алания,77.00
2021-04-01,Республика Татарстан,75.00
2021-04-01,Республика Тыва,68.00
2021-04-01,Республика Хакасия,72.00
2021-04-01,Ростовская область,85.00
2021-04-01,Рязанская область,72.00
2021-04-01,Самарская область,71.00
2021-04-01,Санкт-Петербург,79.00
2021-04-01,Саратовская область,73.00
2021-04-01,Сахалинская область,67.00
2021-04-01,Свердловская область,74.00
2021-04-01,Смоленская область,73.00
2021-04-01,Ставропольский край,72.00
2021-04-01,Тамбовская область,74.00
2021-04-01,Тверская область,72.00
2021-04-01,Томская область,69.00
2021-04-01,Тульская область,74.00
2021-04-01,Тюменская область,77.00
2021-04-01,Удмуртская Республика,72.00
2021-04-01,Ульяновская область,61.00
2021-04-01,Хабаровский край,79.00
2021-04-01,Ханты-Мансийский АО - Югра,72.00
2021-04-01,Челябинская область,69.00
2021-04-01,Чувашская Республика,71.00
2021-04-01,Ямало-Ненецкий АО,64.00
2021-04-01,Ярославская область,73.00
2021-04-02,Россия,76.00
2021-04-02,Адыгея,82.00
2021-04-02,Алтайский край,74.00
2021-04-02,Амурская область,77.00
2021-04-02,Архангельская область,75.00
2021-04-02,Астраханская область,74.00
2021-04-02,Белгородская область,82.00
2021-04-02,Брянская область,79.00
2021-04-02,Владимирская область,77.00
2021-04-02,Волгоградская область,77.00
2021-04-02,Вологодская область,79.00
2021-04-02,Воронежская область,87.00
2021-04-02,Забайкальский край,68.00
2021-04-02,Ивановская область,74.00
2021-04-02,Иркутская область,78.00
2021-04-02,Кабардино-Балкарская Республика,79.00
2021-04-02,Калининградская область,81.00
2021-04-02,Калужская область,77.00
2021-04-02,Камчатский край,76.00
2021-04-02,Кемеровская область,76.00
2021-04-02,Кировская область,80.00
2021-04-02,Костромская область,76.00
2021-04-02,Краснодарский край,82.00
2021-04-02,Красноярский край,87.00
2021-04-02,Курганская область,76.00
2021-04-02,Курская область,77.00
2021-04-02,Липецкая область,72.00
2021-04-02,Магаданская область,78.00
2021-04-02,Мордовия,78.00
2021-04-02,Москва,85.00
2021-04-02,Московская область,80.00
2021-04-02,Мурманская область,75.00
2021-04-02,Нижегородская область,73.00
2021-04-02,Новгородская область,75.00
2021-04-02,Новосибирская область,79.00
2021-04-02,Омская область,83.00
2021-04-02,Оренбургская область,76.00
2021-04-02,Орловская область,74.00
2021-04-02,Пензенская область,77.00
2021-04-02,Пермский край,78.00
2021-04-02,Приморский край,87.00
2021-04-02,Псковская область,76.00
2021-04-02,Республика Башкортостан,80.00
2021-04-02,Республика Бурятия,74.00
2021-04-02,Республика Дагестан,88.00
2021-04-02,Республика Калмыкия,75.00
2021-04-02,Республика Карачаево-Черкессия,79.00
2021-04-02,Республика Карелия,78.00
2021-04-02,Республика Коми,78.00
2021-04-02,Республика Марий Эл,74.00
2021-04-02,Республика Саха (Якутия),75.00
2021-04-02,Республика Северная Осетия-Алания,78.00
2021-04-02,Республика Татарстан,80.00
2021-04-02,Республика Тыва,72.00
2021-04-02,Республика Хакасия,77.00
2021-04-02,Ростовская область,87.00
2021-04-02,Рязанская область,77.00
2021-04-02,Самарская область,76.00
2021-04-02,Санкт-Петербург,82.00
2021-04-02,Саратовская область,84.00
2021-04-02,Сахалинская область,77.00
2021-04-02,Свердловская область,83.00
2021-04-02,Смоленская область,78.00
2021-04-02,Ставропольский край,78.00
2021-04-02,Тамбовская область,80.00
2021-04-02,Тверская область,84.00
2021-04-02,Томская область,73.00
2021-04-02,Тульская область,77.00
2021-04-02,Тюменская область,87.00
2021-04-02,Удмуртская Республика,77.00
2021-04-02,Ульяновская область,71.00
2021-04-02,Хабаровский край,85.00
2021-04-02,Ханты-Мансийский АО - Югра,74.00
2021-04-02,Челябинская область,76.00
2021-04-02,Чувашская Республика,75.00
2021-04-02,Ямало-Ненецкий АО,72.00
2021-04-02,Ярославская область,80.00
2021-04-03,Россия,70.00
2021-04-03,Адыгея,74.00
2021-04-03,Алтайский край,68.00
2021-04-03,Амурская область,73.00
2021-04-03,Архангельская область,66.00
2021-04-03,Астраханская область,68.00
2021-04-03,Белгородская область,69.00
2021-04-03,Брянская область,72.00
2021-04-03,Владимирская область,74.00
2021-04-03,Волгоградская область,70.00
2021-04-03,Вологодская область,71.00
2021-04-03,Воронежская область,70.00
2021-04-03,Забайкальский край,64.00
2021-04-03,Ивановская область,71.00
2021-04-03,Иркутская область,70.00
2021-04-03,Кабардино-Балкарская Республика,79.00
2021-04-03,Калининградская область,75.00
2021-04-03,Калужская область,72.00
2021-04-03,Камчатский край,73.00
2021-04-03,Кемеровская область,64.00
2021-04-03,Кировская область,71.00
2021-04-03,Костромская область,70.00
2021-04-03,Краснодарский край,75.00
2021-04-03,Красноярский край,75.00
2021-04-03,Курганская область,68.00
2021-04-03,Курская область,72.00
2021-04-03,Липецкая область,66.00
2021-04-03,Магаданская область,73.00
2021-04-03,Мордовия,68.00
2021-04-03,Москва,78.00
2021-04-03,Московская область,76.00
2021-04-03,Мурманская область,69.00
2021-04-03,Нижегородская область,75.00
2021-04-03,Новгородская область,67.00
2021-04-03,Новосибирская область,73.00
2021-04-03,Омская область,79.00
2021-04-03,Оренбургская область,69.00
2021-04-03,Орловская область,75.00
2021-04-03,Пензенская область,73.00
2021-04-03,Пермский край,72.00
2021-04-03,Приморский край,77.00
2021-04-03,Псковская область,65.00
2021-04-03,Республика Башкортостан,69.00
2021-04-03,Республика Бурятия,65.00
2021-04-03,Республика Дагестан,86.00
2021-04-03,Республика Калмыкия,73.00
2021-04-03,Республика Карачаево-Черкессия,70.00
2021-04-03,Республика Карелия,69.00
2021-04-03,Республика Коми,70.00
2021-04-03,Республика Марий Эл,61.00
2021-04-03,Республика Саха (Якутия),71.00
2021-04-03,Республика Северная Осетия-Алания,76.00
2021-04-03,Республика Татарстан,71.00
2021-04-03,Республика Тыва,66.00
2021-04-03,Республика Хакасия,71.00
2021-04-03,Ростовская область,76.00
2021-04-03,Рязанская область,72.00
2021-04-03,Самарская область,70.00
2021-04-03,Санкт-Петербург,74.00
2021-04-03,Саратовская область,76.00
2021-04-03,Сахалинская область,73.00
2021-04-03,Свердловская область,74.00
2021-04-03,Смоленская область,69.00
2021-04-03,Ставропольский край,72.00
2021-04-03,Тамбовская область,65.00
2021-04-03,Тверская область,72.00
2021-04-03,Томская область,65.00
2021-04-03,Тульская область,73.00
2021-04-03,Тюменская область,82.00
2021-04-03,Удмуртская Республика,68.00
2021-04-03,Ульяновская область,67.00
2021-04-03,Хабаровский край,78.00
2021-04-03,Ханты-Мансийский АО - Югра,71.00
2021-04-03,Челябинская область,69.00
2021-04-03,Чувашская Республика,68.00
2021-04-03,Ямало-Ненецкий АО,76.00
2021-04-03,Ярославская область,71.00
2021-04-04,Россия,58.00
2021-04-04,Адыгея,63.00
2021-04-04,Алтайский край,59.00
2021-04-04,Амурская область,64.00
2021-04-04,Архангельская область,56.00
2021-04-04,Астраханская область,57.00
2021-04-04,Белгородская область,56.00
2021-04-04,Брянская область,62.00
2021-04-04,Владимирская область,60.00
2021-04-04,Волгоградская область,59.00
2021-04-04,Вологодская область,59.00
2021-04-04,Воронежская область,60.00
2021-04-04,Забайкальский край,49.00
2021-04-04,Ивановская область,58.00
2021-04-04,Иркутская область,58.00
2021-04-04,Кабардино-Балкарская Республика,68.00
2021-04-04,Калининградская область,64.00
2021-04-04,Калужская область,58.00
2021-04-04,Камчатский край,56.00
2021-04-04,Кемеровская область,55.00
2021-04-04,Кировская область,60.00
2021-04-04,Костромская область,60.00
2021-04-04,Краснодарский край,65.00
2021-04-04,Красноярский край,63.00
2021-04-04,Курганская область,54.00
2021-04-04,Курская область,58.00
2021-04-04,Липецкая область,58.00
2021-04-04,Магаданская область,46.00
2021-04-04,Мордовия,59.00
2021-04-04,Москва,68.00
2021-04-04,Московская область,65.00
2021-04-04,Мурманская область,55.00
2021-04-04,Нижегородская область,61.00
2021-04-04,Новгородская область,55.00
2021-04-04,Новосибирская область,60.00
2021-04-04,Омская область,66.00
2021-04-04,Оренбургская область,59.00
2021-04-04,Орловская область,62.00
2021-04-04,Пензенская область,64.00
2021-04-04,Пермский край,53.00
2021-04-04,Приморский край,65.00
2021-04-04,Псковская область,55.00
2021-04-04,Республика Башкортостан,57.00
2021-04-04,Республика Бурятия,50.00
2021-04-04,Республика Дагестан,75.00
2021-04-04,Республика Калмыкия,64.00
2021-04-04,Республика Карачаево-Черкессия,62.00
2021-04-04,Республика Карелия,57.00
2021-04-04,Республика Коми,55.00
2021-04-04,Республика Марий Эл,57.00
2021-04-04,Республика Саха (Якутия),58.00
2021-04-04,Республика Северная Осетия-Алания,68.00
2021-04-04,Республика Татарстан,59.00
2021-04-04,Республика Тыва,57.00
2021-04-04,Республика Хакасия,60.00
2021-04-04,Ростовская область,62.00
2021-04-04,Рязанская область,60.00
2021-04-04,Самарская область,51.00
2021-04-04,Санкт-Петербург,65.00
2021-04-04,Саратовская область,62.00
2021-04-04,Сахалинская область,59.00
2021-04-04,Свердловская область,61.00
2021-04-04,Смоленская область,58.00
2021-04-04,Ставропольский край,65.00
2021-04-04,Тамбовская область,59.00
2021-04-04,Тверская область,61.00
2021-04-04,Томская область,56.00
2021-04-04,Тульская область,63.00
2021-04-04,Тюменская область,68.00
2021-04-04,Удмуртская Республика,53.00
2021-04-04,Ульяновская область,54.00
2021-04-04,Хабаровский край,63.00
2021-04-04,Ханты-Мансийский АО - Югра,61.00
2021-04-04,Челябинская область,57.00
2021-04-04,Чувашская Республика,57.00
2021-04-04,Ямало-Ненецкий АО,60.00
2021-04-04,Ярославская область,61.00
2021-04-05,Россия,67.00
2021-04-05,Адыгея,72.00
2021-04-05,Алтайский край,64.00
2021-04-05,Амурская область,68.00
2021-04-05,Архангельская область,65.00
2021-04-05,Астраханская область,73.00
2021-04-05,Белгородская область,72.00
2021-04-05,Брянская область,70.00
2021-04-05,Владимирская область,69.00
2021-04-05,Волгоградская область,69.00
2021-04-05,Вологодская область,69.00
2021-04-05,Воронежская область,78.00
2021-04-05,Забайкальский край,60.00
2021-04-05,Ивановская область,65.00
2021-04-05,Иркутская область,69.00
2021-04-05,Кабардино-Балкарская Республика,83.00
2021-04-05,Калининградская область,66.00
2021-04-05,Калужская область,70.00
2021-04-05,Камчатский край,67.00
2021-04-05,Кемеровская область,67.00
2021-04-05,Кировская область,74.00
2021-04-05,Костромская область,66.00
2021-04-05,Краснодарский край,71.00
2021-04-05,Красноярский край,76.00
2021-04-05,Курганская область,70.00
2021-04-05,Курская область,69.00
2021-04-05,Липецкая область,63.00
2021-04-05,Магаданская область,64.00
2021-04-05,Мордовия,66.00
2021-04-05,Москва,79.00
2021-04-05,Московская область,72.00
2021-04-05,Мурманская область,62.00
2021-04-05,Нижегородская область,67.00
2021-04-05,Новгородская область,68.00
2021-04-05,Новосибирская область,72.00
2021-04-05,Омская область,73.00
2021-04-05,Оренбургская область,66.00
2021-04-05,Орловская область,75.00
2021-04-05,Пензенская область,68.00
2021-04-05,Пермский край,74.00
2021-04-05,Приморский край,76.00
2021-04-05,Псковская область,67.00
2021-04-05,Республика Башкортостан,68.00
2021-04-05,Республика Бурятия,63.00
2021-04-05,Республика Дагестан,83.00
2021-04-05,Республика Калмыкия,67.00
2021-04-05,Республика Карачаево-Черкессия,77.00
2021-04-05,Республика Карелия,68.00
2021-04-05,Республика Коми,69.00
2021-04-05,Республика Марий Эл,66.00
2021-04-05,Республика Саха (Якутия),67.00
2021-04-05,Республика Северная Осетия-Алания,77.00
2021-04-05,Республика Татарстан,73.00
2021-04-05,Республика Тыва,64.00
2021-04-05,Республика Хакасия,64.00
2021-04-05,Ростовская область,72.00
2021-04-05,Рязанская область,70.00
2021-04-05,Самарская область,70.00
2021-04-05,Санкт-Петербург,70.00
2021-04-05,Саратовская область,74.00
2021-04-05,Сахалинская область,66.00
2021-04-05,Свердловская область,69.00
2021-04-05,Смоленская область,70.00
2021-04-05,Ставропольский край,67.00
2021-04-05,Тамбовская область,70.00
2021-04-05,Тверская область,75.00
2021-04-05,Томская область,67.00
2021-04-05,Тульская область,72.00
2021-04-05,Тюменская область,76.00
2021-04-05,Удмуртская Республика,69.00
2021-04-05,Ульяновская область,60.00
2021-04-05,Хабаровский край,77.00
2021-04-05,Ханты-Мансийский АО - Югра,70.00
2021-04-05,Челябинская область,63.00
2021-04-05,Чувашская Республика,68.00
2021-04-05,Ямало-Ненецкий АО,63.00
2021-04-05,Ярославская область,69.00
2021-04-06,Россия,70.00
2021-04-06,Адыгея,78.00
2021-04-06,Алтайский край,66.00
2021-04-06,Амурская область,71.00
2021-04-06,Архангельская область,70.00
2021-04-06,Астраханская область,71.00
2021-04-06,Белгородская область,79.00
2021-04-06,Брянская область,74.00
2021-04-06,Владимирская область,79.00
2021-04-06,Волгоградская область,71.00
2021-04-06,Вологодская область,71.00
2021-04-06,Воронежская область,81.00
2021-04-06,Забайкальский край,64.00
2021-04-06,Ивановская область,66.00
2021-04-06,Иркутская область,70.00
2021-04-06,Кабардино-Балкарская Республика,77.00
2021-04-06,Калининградская область,74.00
2021-04-06,Калужская область,70.00
2021-04-06,Камчатский край,68.00
2021-04-06,Кемеровская область,66.00
2021-04-06,Кировская область,75.00
2021-04-06,Костромская область,66.00
2021-04-06,Краснодарский край,80.00
2021-04-06,Красноярский край,79.00
2021-04-06,Курганская область,75.00
2021-04-06,Курская область,72.00
2021-04-06,Липецкая область,69.00
2021-04-06,Магаданская область,66.00
2021-04-06,Мордовия,71.00
2021-04-06,Москва,81.00
2021-04-06,Московская область,74.00
2021-04-06,Мурманская область,66.00
2021-04-06,Нижегородская область,73.00
2021-04-06,Новгородская область,68.00
2021-04-06,Новосибирская область,74.00
2021-04-06,Омская область,78.00
2021-04-06,Оренбургская область,69.00
2021-04-06,Орловская область,75.00
2021-04-06,Пензенская область,73.00
2021-04-06,Пермский край,77.00
2021-04-06,Приморский край,81.00
2021-04-06,Псковская область,70.00
2021-04-06,Республика Башкортостан,70.00
2021-04-06,Республика Бурятия,69.00
2021-04-06,Республика Дагестан,85.00
2021-04-06,Республика Калмыкия,70.00
2021-04-06,Республика Карачаево-Черкессия,77.00
2021-04-06,Республика Карелия,70.00
2021-04-06,Республика Коми,73.00
2021-04-06,Республика Марий Эл,68.00
2021-04-06,Республика Саха (Якутия),71.00
2021-04-06,Республика Северная Осетия-Алания,76.00
2021-04-06,Республика Татарстан,75.00
2021-04-06,Республика Тыва,64.00
2021-04-06,Республика Хакасия,67.00
2021-04-06,Ростовская область,84.00
2021-04-06,Рязанская область,74.00
2021-04-06,Самарская область,66.00
2021-04-06,Санкт-Петербург,75.00
2021-04-06,Саратовская область,61.00
2021-04-06,Сахалинская область,59.00
2021-04-06,Свердловская область,77.00
2021-04-06,Смоленская область,69.00
2021-04-06,Ставропольский край,76.00
2021-04-06,Тамбовская область,73.00
2021-04-06,Тверская область,74.00
2021-04-06,Томская область,67.00
2021-04-06,Тульская область,78.00
2021-04-06,Тюменская область,81.00
2021-04-06,Удмуртская Республика,71.00
2021-04-06,Ульяновская область,63.00
2021-04-06,Хабаровский край,76.00
2021-04-06,Ханты-Мансийский АО - Югра,70.00
2021-04-06,Челябинская область,66.00
2021-04-06,Чувашская Республика,72.00
2021-04-06,Ямало-Ненецкий АО,64.00
2021-04-06,Ярославская область,71.00
2021-04-07,Россия,72.00
2021-04-07,Адыгея,82.00
2021-04-07,Алтайский край,71.00
2021-04-07,Амурская область,71.00
2021-04-07,Архангельская область,75.00
2021-04-07,Астраханская область,75.00
2021-04-07,Белгородская область,74.00
2021-04-07,Брянская область,75.00
2021-04-07,Владимирская область,78.00
2021-04-07,Волгоградская область,77.00
2021-04-07,Вологодская область,72.00
2021-04-07,Воронежская область,74.00
2021-04-07,Забайкальский край,66.00
2021-04-07,Ивановская область,70.00
2021-04-07,Иркутская область,74.00
2021-04-07,Кабардино-Балкарская Республика,82.00
2021-04-07,Калининградская область,73.00
2021-04-07,Калужская область,72.00
2021-04-07,Камчатский край,69.00
2021-04-07,Кемеровская область,67.00
2021-04-07,Кировская область,75.00
2021-04-07,Костромская область,67.00
2021-04-07,Краснодарский край,84.00
2021-04-07,Красноярский край,78.00
2021-04-07,Курганская область,74.00
2021-04-07,Курская область,71.00
2021-04-07,Липецкая область,64.00
2021-04-07,Магаданская область,65.00
2021-04-07,Мордовия,73.00
2021-04-07,Москва,81.00
2021-04-07,Московская область,73.00
2021-04-07,Мурманская область,68.00
2021-04-07,Нижегородская область,72.00
2021-04-07,Новгородская область,72.00
2021-04-07,Новосибирская область,78.00
2021-04-07,Омская область,77.00
2021-04-07,Оренбургская область,69.00
2021-04-07,Орловская область,83.00
2021-04-07,Пензенская область,76.00
2021-04-07,Пермский край,75.00
2021-04-07,Приморский край,80.00
2021-04-07,Псковская область,72.00
2021-04-07,Республика Башкортостан,71.00
2021-04-07,Республика Бурятия,72.00
2021-04-07,Республика Дагестан,84.00
2021-04-07,Республика Калмыкия,75.00
2021-04-07,Республика Карачаево-Черкессия,78.00
2021-04-07,Республика Карелия,75.00
2021-04-07,Республика Коми,72.00
2021-04-07,Республика Марий Эл,70.00
2021-04-07,Республика Саха (Якутия),71.00
2021-04-07,Республика Северная Осетия-Алания,78.00
2021-04-07,Республика Татарстан,78.00
2021-04-07,Республика Тыва,66.00
2021-04-07,Республика Хакасия,65.00
2021-04-07,Ростовская область,83.00
2021-04-07,Рязанская область,70.00
2021-04-07,Самарская область,72.00
2021-04-07,Санкт-Петербург,77.00
2021-04-07,Саратовская область,78.00
2021-04-07,Сахалинская область,70.00
2021-04-07,Свердловская область,77.00
2021-04-07,Смоленская область,71.00
2021-04-07,Ставропольский край,78.00
2021-04-07,Тамбовская область,79.00
2021-04-07,Тверская область,73.00
2021-04-07,Томская область,71.00
2021-04-07,Тульская область,74.00
2021-04-07,Тюменская область,81.00
2021-04-07,Удмуртская Республика,72.00
2021-04-07,Ульяновская область,72.00
2021-04-07,Хабаровский край,77.00
2021-04-07,Ханты-Мансийский АО - Югра,71.00
2021-04-07,Челябинская область,66.00
2021-04-07,Чувашская Республика,75.00
2021-04-07,Ямало-Ненецкий АО,65.00
2021-04-07,Ярославская область,75.00
2021-04-08,Россия,71.00
2021-04-08,Адыгея,79.00
2021-04-08,Алтайский край,78.00
2021-04-08,Амурская область,74.00
2021-04-08,Архангельская область,68.00
2021-04-08,Астраханская область,73.00
2021-04-08,Белгородская область,79.00
2021-04-08,Брянская область,73.00
2021-04-08,Владимирская область,74.00
2021-04-08,Волгоградская область,76.00
2021-04-08,Вологодская область,69.00
2021-04-08,Воронежская область,81.00
2021-04-08,Забайкальский край,65.00
2021-04-08,Ивановская область,63.00
2021-04-08,Иркутская область,72.00
2021-04-08,Кабардино-Балкарская Республика,88.00
2021-04-08,Калининградская область,74.00
2021-04-08,Калужская область,68.00
2021-04-08,Камчатский край,64.00
2021-04-08,Кемеровская область,64.00
2021-04-08,Кировская область,81.00
2021-04-08,Костромская область,61.00
2021-04-08,Краснодарский край,82.00
2021-04-08,Красноярский край,80.00
2021-04-08,Курганская область,73.00
2021-04-08,Курская область,74.00
2021-04-08,Липецкая область,71.00
2021-04-08,Магаданская область,68.00
2021-04-08,Мордовия,71.00
2021-04-08,Москва,77.00
2021-04-08,Московская область,72.00
2021-04-08,Мурманская область,69.00
2021-04-08,Нижегородская область,71.00
2021-04-08,Новгородская область,71.00
2021-04-08,Новосибирская область,75.00
2021-04-08,Омская область,79.00
2021-04-08,Оренбургская область,72.00
2021-04-08,Орловская область,80.00
2021-04-08,Пензенская область,72.00
2021-04-08,Пермский край,80.00
2021-04-08,Приморский край,77.00
2021-04-08,Псковская область,71.00
2021-04-08,Республика Башкортостан,74.00
2021-04-08,Республика Бурятия,70.00
2021-04-08,Республика Дагестан,85.00
2021-04-08,Республика Калмыкия,76.00
2021-04-08,Республика Карачаево-Черкессия,84.00
2021-04-08,Республика Карелия,70.00
2021-04-08,Республика Коми,73.00
2021-04-08,Республика Марий Эл,69.00
2021-04-08,Республика Саха (Якутия),71.00
2021-04-08,Республика Северная Осетия-Алания,78.00
2021-04-08,Республика Татарстан,78.00
2021-04-08,Республика Тыва,75.00
2021-04-08,Республика Хакасия,69.00
2021-04-08,Ростовская область,80.00
2021-04-08,Рязанская область,72.00
2021-04-08,Самарская область,72.00
2021-04-08,Санкт-Петербург,77.00
2021-04-08,Саратовская область,76.00
2021-04-08,Сахалинская область,66.00
2021-04-08,Свердловская область,73.00
2021-04-08,Смоленская область,73.00
2021-04-08,Ставропольский край,76.00
2021-04-08,Тамбовская область,78.00
2021-04-08,Тверская область,71.00
2021-04-08,Томская область,70.00
2021-04-08,Тульская область,75.00
2021-04-08,Тюменская область,79.00
2021-04-08,Удмуртская Республика,73.00
2021-04-08,Ульяновская область,69.00
2021-04-08,Хабаровский край,78.00
2021-04-08,Ханты-Мансийский АО - Югра,69.00
2021-04-08,Челябинская область,63.00
2021-04-08,Чувашская Республика,74.00
2021-04-08,Ямало-Ненецкий АО,63.00
2021-04-08,Ярославская область,66.00
2021-04-09,Россия,81.00
2021-04-09,Адыгея,79.00
2021-04-09,Алтайский край,84.00
2021-04-09,Амурская область,86.00
2021-04-09,Архангельская область,83.00
2021-04-09,Астраханская область,80.00
2021-04-09,Белгородская область,87.00
2021-04-09,Брянская область,85.00
2021-04-09,Владимирская область,84.00
2021-04-09,Волгоградская область,78.00
2021-04-09,Вологодская область,86.00
2021-04-09,Воронежская область,88.00
2021-04-09,Забайкальский край,72.00
2021-04-09,Ивановская область,82.00
2021-04-09,Иркутская область,80.00
2021-04-09,Кабардино-Балкарская Республика,86.00
2021-04-09,Калининградская область,81.00
2021-04-09,Калужская область,84.00
2021-04-09,Камчатский край,75.00
2021-04-09,Кемеровская область,76.00
2021-04-09,Кировская область,92.00
2021-04-09,Костромская область,77.00
2021-04-09,Краснодарский край,78.00
2021-04-09,Красноярский край,93.00
2021-04-09,Курганская область,81.00
2021-04-09,Курская область,86.00
2021-04-09,Липецкая область,82.00
2021-04-09,Магаданская область,78.00
2021-04-09,Мордовия,84.00
2021-04-09,Москва,91.00
2021-04-09,Московская область,88.00
2021-04-09,Мурманская область,79.00
2021-04-09,Нижегородская область,83.00
2021-04-09,Новгородская область,80.00
2021-04-09,Новосибирская область,88.00
2021-04-09,Омская область,83.00
2021-04-09,Оренбургская область,78.00
2021-04-09,Орловская область,87.00
2021-04-09,Пензенская область,84.00
2021-04-09,Пермский край,85.00
2021-04-09,Приморский край,90.00
2021-04-09,Псковская область,81.00
2021-04-09,Республика Башкортостан,84.00
2021-04-09,Республика Бурятия,79.00
2021-04-09,Республика Дагестан,88.00
2021-04-09,Республика Калмыкия,79.00
2021-04-09,Республика Карачаево-Черкессия,83.00
2021-04-09,Республика Карелия,86.00
2021-04-09,Республика Коми,81.00
2021-04-09,Республика Марий Эл,85.00
2021-04-09,Республика Саха (Якутия),81.00
2021-04-09,Республика Северная Осетия-Алания,76.00
2021-04-09,Республика Татарстан,83.00
2021-04-09,Республика Тыва,83.00
2021-04-09,Республика Хакасия,77.00
2021-04-09,Ростовская область,88.00
2021-04-09,Рязанская область,87.00
2021-04-09,Самарская область,82.00
2021-04-09,Санкт-Петербург,85.00
2021-04-09,Саратовская область,70.00
2021-04-09,Сахалинская область,77.00
2021-04-09,Свердловская область,91.00
2021-04-09,Смоленская область,85.00
2021-04-09,Ставропольский край,80.00
2021-04-09,Тамбовская область,87.00
2021-04-09,Тверская область,88.00
2021-04-09,Томская область,84.00
2021-04-09,Тульская область,85.00
2021-04-09,Тюменская область,91.00
2021-04-09,Удмуртская Республика,86.00
2021-04-09,Ульяновская область,76.00
2021-04-09,Хабаровский край,87.00
2021-04-09,Ханты-Мансийский АО - Югра,78.00
2021-04-09,Челябинская область,80.00
2021-04-09,Чувашская Республика,85.00
2021-04-09,Ямало-Ненецкий АО,72.00
2021-04-09,Ярославская область,86.00
